id,formattedAddress,addressLine1,addressLine2,city,state,stateFips,zipCode,county,countyFips,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,status,rent,listingType,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,history,hoa_fee,agent_name,agent_phone,agent_email,agent_website,office_name,office_phone,office_email,office_website
"3803-Beach-Dr-SW,-Seattle,-WA-98116","3803 Beach Dr SW, Seattle, WA 98116",3803 Beach Dr SW,,Seattle,WA,53,98116,King,033,47.569992,-122.410286,Apartment,2,1.0,846.0,,,Active,3333,Standard,2025-09-29T00:00:00.000Z,,2025-09-10T00:00:00.000Z,2025-09-29T03:30:28.897Z,1,,,"{""2025-09-18"": {""event"": ""Rental Listing"", ""price"": 3333, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-18T00:00:00.000Z"", ""removedDate"": ""2025-09-19T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 3333, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"12006-31st-Ave-Ne-Unit-E,-Seattle,-WA-98125","12006 31st Ave Ne Unit E, Seattle, WA 98125",12006 31st Ave Ne Unit E,,Seattle,WA,53,98125,King,033,47.715873,-122.294841,Single Family,2,2.0,1008.0,,,Active,2495,Standard,2025-09-29T00:00:00.000Z,,2022-03-12T02:16:26.828Z,2025-09-29T03:30:28.892Z,1,,,"{""2025-09-01"": {""event"": ""Rental Listing"", ""price"": 2595, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-01T00:00:00.000Z"", ""removedDate"": ""2025-09-02T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 2495, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"4505-1st-Ave-NE,-Seattle,-WA-98105","4505 1st Ave NE, Seattle, WA 98105",4505 1st Ave NE,,Seattle,WA,53,98105,King,033,47.661653,-122.328419,Single Family,2,1.0,720.0,,,Active,3295,Standard,2025-09-29T00:00:00.000Z,,2025-08-18T00:00:00.000Z,2025-09-29T03:28:09.562Z,1,,,"{""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 3295, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"2721-1st-Ave,-Unit-702,-Seattle,-WA-98121","2721 1st Ave, Unit 702, Seattle, WA 98121",2721 1st Ave,Unit 702,Seattle,WA,53,98121,King,033,47.615987,-122.351524,Single Family,2,2.0,1338.0,,,Active,5500,Standard,2025-09-29T00:00:00.000Z,,2025-09-19T00:00:00.000Z,2025-09-29T03:28:09.559Z,1,,,"{""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 5500, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"2622D-Sw-Nevada-St,-Seattle,-WA-98126","2622D Sw Nevada St, Seattle, WA 98126",2622D Sw Nevada St,,Seattle,WA,53,98126,King,033,47.565684,-122.366552,Townhouse,2,2.0,1270.0,,,Active,3295,Standard,2025-09-29T00:00:00.000Z,,2024-06-30T00:00:00.000Z,2025-09-29T03:28:09.519Z,1,,,"{""2025-08-23"": {""event"": ""Rental Listing"", ""price"": 3350, ""listingType"": ""Standard"", ""listedDate"": ""2025-08-23T00:00:00.000Z"", ""removedDate"": ""2025-08-24T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 3295, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"9419-6th-Ave-SW,-Seattle,-WA-98106","9419 6th Ave SW, Seattle, WA 98106",9419 6th Ave SW,,Seattle,WA,53,98106,King,033,47.518466,-122.343261,Single Family,2,2.0,1200.0,,,Active,2495,Standard,2025-09-29T00:00:00.000Z,,2023-06-17T00:00:00.000Z,2025-09-29T03:28:09.503Z,1,,,"{""2025-09-19"": {""event"": ""Rental Listing"", ""price"": 2495, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-19T00:00:00.000Z"", ""removedDate"": ""2025-09-20T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 2495, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"9810-28th-Ave-SW,-Unit-B201,-Seattle,-WA-98126","9810 28th Ave SW, Unit B201, Seattle, WA 98126",9810 28th Ave SW,Unit B201,Seattle,WA,53,98126,King,033,47.51529,-122.367831,Condo,2,2.0,834.0,,,Active,2300,Standard,2025-09-29T00:00:00.000Z,,2025-07-16T00:00:00.000Z,2025-09-29T03:28:09.493Z,1,,,"{""2025-08-23"": {""event"": ""Rental Listing"", ""price"": 2400, ""listingType"": ""Standard"", ""listedDate"": ""2025-08-23T00:00:00.000Z"", ""removedDate"": ""2025-08-24T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 2300, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"505-S-Cloverdale-St,-Apt-C,-Seattle,-WA-98108","505 S Cloverdale St, Apt C, Seattle, WA 98108",505 S Cloverdale St,Apt C,Seattle,WA,53,98108,King,033,47.526261,-122.327839,Townhouse,2,2.0,1350.0,,,Active,2895,Standard,2025-09-29T00:00:00.000Z,,2025-08-12T00:00:00.000Z,2025-09-29T03:28:09.492Z,1,,,"{""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 2895, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"14035-Greenwood-Ave-N,-Unit-302,-Seattle,-WA-98133","14035 Greenwood Ave N, Unit 302, Seattle, WA 98133",14035 Greenwood Ave N,Unit 302,Seattle,WA,53,98133,King,033,47.73149,-122.356022,Condo,2,2.0,950.0,,,Active,2250,Standard,2025-09-29T00:00:00.000Z,,2019-10-21T23:20:59.364Z,2025-09-29T03:28:09.491Z,1,,,"{""2025-08-31"": {""event"": ""Rental Listing"", ""price"": 2400, ""listingType"": ""Standard"", ""listedDate"": ""2025-08-31T00:00:00.000Z"", ""removedDate"": ""2025-09-01T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 2250, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"916-N-104th-St,-Unit-B204,-Seattle,-WA-98133","916 N 104th St, Unit B204, Seattle, WA 98133",916 N 104th St,Unit B204,Seattle,WA,53,98133,King,033,47.704367,-122.346814,Single Family,2,1.0,673.0,,,Active,1650,Standard,2025-09-29T00:00:00.000Z,,2025-07-01T00:00:00.000Z,2025-09-29T03:28:09.486Z,1,,,"{""2025-08-31"": {""event"": ""Rental Listing"", ""price"": 1650, ""listingType"": ""Standard"", ""listedDate"": ""2025-08-31T00:00:00.000Z"", ""removedDate"": ""2025-09-01T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 1650, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"150-Valley-St,-Apt-302,-Seattle,-WA-98109","150 Valley St, Apt 302, Seattle, WA 98109",150 Valley St,Apt 302,Seattle,WA,53,98109,King,033,47.626661,-122.353887,Condo,2,2.0,1039.0,,,Active,3195,Standard,2025-09-29T00:00:00.000Z,,2025-08-02T00:00:00.000Z,2025-09-29T03:28:09.468Z,1,,,"{""2025-08-25"": {""event"": ""Rental Listing"", ""price"": 3395, ""listingType"": ""Standard"", ""listedDate"": ""2025-08-25T00:00:00.000Z"", ""removedDate"": ""2025-08-26T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-08-30"": {""event"": ""Rental Listing"", ""price"": 3395, ""listingType"": ""Standard"", ""listedDate"": ""2025-08-30T00:00:00.000Z"", ""removedDate"": ""2025-08-31T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 3195, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"1718-California-Ave-Sw-Apt-C,-Seattle,-WA-98116","1718 California Ave Sw Apt C, Seattle, WA 98116",1718 California Ave Sw Apt C,,Seattle,WA,53,98116,King,033,47.587336,-122.385817,Townhouse,2,2.0,1100.0,,,Active,3195,Standard,2025-09-29T00:00:00.000Z,,2025-08-01T00:00:00.000Z,2025-09-29T03:28:09.465Z,1,,,"{""2025-08-31"": {""event"": ""Rental Listing"", ""price"": 3295, ""listingType"": ""Standard"", ""listedDate"": ""2025-08-31T00:00:00.000Z"", ""removedDate"": ""2025-09-01T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-12"": {""event"": ""Rental Listing"", ""price"": 3295, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-12T00:00:00.000Z"", ""removedDate"": ""2025-09-13T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 3195, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"2125-Westlake-Ave-N,-Unit-302,-Seattle,-WA-98109","2125 Westlake Ave N, Unit 302, Seattle, WA 98109",2125 Westlake Ave N,Unit 302,Seattle,WA,53,98109,King,033,47.638464,-122.341409,Single Family,2,2.0,1210.0,,1984.0,Active,3495,Standard,2025-09-29T00:00:00.000Z,,2019-04-25T21:40:30.262Z,2025-09-29T03:28:09.464Z,1,,,"{""2025-08-01"": {""event"": ""Rental Listing"", ""price"": 3695, ""listingType"": ""Standard"", ""listedDate"": ""2025-08-01T00:00:00.000Z"", ""removedDate"": ""2025-08-02T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-12"": {""event"": ""Rental Listing"", ""price"": 3495, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-12T00:00:00.000Z"", ""removedDate"": ""2025-09-13T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 3495, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"706-16th-Ave,-Apt-203,-Seattle,-WA-98122","706 16th Ave, Apt 203, Seattle, WA 98122",706 16th Ave,Apt 203,Seattle,WA,53,98122,King,033,47.608288,-122.311164,Single Family,2,2.0,842.0,,,Active,2750,Standard,2025-09-29T00:00:00.000Z,,2019-07-11T04:42:32.550Z,2025-09-29T03:27:57.189Z,1,,,"{""2025-08-28"": {""event"": ""Rental Listing"", ""price"": 3000, ""listingType"": ""Standard"", ""listedDate"": ""2025-08-28T00:00:00.000Z"", ""removedDate"": ""2025-08-29T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 2750, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"841-Ne-59th-St,-Seattle,-WA-98105","841 Ne 59th St, Seattle, WA 98105",841 Ne 59th St,,Seattle,WA,53,98105,King,033,47.671262,-122.318324,Single Family,2,1.0,1900.0,,,Active,3100,Standard,2025-09-29T00:00:00.000Z,,2020-08-15T19:01:50.335Z,2025-09-29T03:27:57.189Z,1,,,"{""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 3100, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"1605-5th-Ave-N,-Apt-503,-Seattle,-WA-98109","1605 5th Ave N, Apt 503, Seattle, WA 98109",1605 5th Ave N,Apt 503,Seattle,WA,53,98109,King,033,47.633304,-122.347516,Condo,2,2.0,1275.0,,,Active,3500,Standard,2025-09-29T00:00:00.000Z,,2025-08-13T00:00:00.000Z,2025-09-29T03:27:57.188Z,1,,,"{""2025-08-26"": {""event"": ""Rental Listing"", ""price"": 4250, ""listingType"": ""Standard"", ""listedDate"": ""2025-08-26T00:00:00.000Z"", ""removedDate"": ""2025-08-27T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-01"": {""event"": ""Rental Listing"", ""price"": 4250, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-01T00:00:00.000Z"", ""removedDate"": ""2025-09-02T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 3500, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"2802-24th-Ave-W,-Seattle,-WA-98199","2802 24th Ave W, Seattle, WA 98199",2802 24th Ave W,,Seattle,WA,53,98199,King,033,47.644791,-122.387336,Single Family,2,1.0,1400.0,,,Active,3800,Standard,2025-09-29T00:00:00.000Z,,2019-09-27T03:34:42.119Z,2025-09-29T03:27:57.153Z,1,,,"{""2024-11-02"": {""event"": ""Rental Listing"", ""price"": 3700, ""listingType"": ""Standard"", ""listedDate"": ""2024-11-02T00:00:00.000Z"", ""removedDate"": ""2024-11-03T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2024-11-23"": {""event"": ""Rental Listing"", ""price"": 3700, ""listingType"": ""Standard"", ""listedDate"": ""2024-11-23T00:00:00.000Z"", ""removedDate"": ""2024-11-24T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-08-31"": {""event"": ""Rental Listing"", ""price"": 3800, ""listingType"": ""Standard"", ""listedDate"": ""2025-08-31T00:00:00.000Z"", ""removedDate"": ""2025-09-01T00:00:00.000Z"", ""daysOnMarket"": 1}, ""2025-09-29"": {""event"": ""Rental Listing"", ""price"": 3800, ""listingType"": ""Standard"", ""listedDate"": ""2025-09-29T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1}}",,,,,,,,,
"2530-15th-Ave-W,-Apt-602,-Seattle,-WA-98119","2530 15th Ave W, Apt 602, Seattle, WA 98119",2530 15th Ave W,Apt 602,Seattle,WA,53,98119,King,033,47.641777,-122.375792,Single Family,2,2.0,1304.0,,,Active,3550,Standard,2023-05-22T00:00:00.000Z,,2022-02-07T02:25:04.700Z,2025-09-29T03:27:57.144Z,862,,,"{""2023-05-22"": {""event"": ""Rental Listing"", ""price"": 3550, ""listingType"": ""Standard"", ""listedDate"": ""2023-05-22T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 862}}",,,,,,,,,
"225-Roy-St,-Seattle,-WA-98109","225 Roy St, Seattle, WA 98109",225 Roy St,,Seattle,WA,53,98109,King,033,47.625046,-122.351906,Apartment,2,1.0,1004.0,,2020.0,Active,2997,Standard,2022-10-04T00:00:00.000Z,,2020-12-10T02:35:49.289Z,2025-09-29T03:27:57.139Z,1092,,,"{""2022-10-04"": {""event"": ""Rental Listing"", ""price"": 2997, ""listingType"": ""Standard"", ""listedDate"": ""2022-10-04T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1092}}",,,,,,,,,
"517-30th-Ave-E,-Seattle,-WA-98112","517 30th Ave E, Seattle, WA 98112",517 30th Ave E,,Seattle,WA,53,98112,King,033,47.624247,-122.293438,Single Family,2,1.0,660.0,,,Active,2500,Standard,2022-08-17T00:00:00.000Z,,2022-08-18T00:51:32.880Z,2025-09-29T03:27:57.137Z,1140,,,"{""2022-08-17"": {""event"": ""Rental Listing"", ""price"": 2500, ""listingType"": ""Standard"", ""listedDate"": ""2022-08-17T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 1140}}",,,,,,,,,
"2010-S-Main-St,-Apt-204,-Seattle,-WA-98144","2010 S Main St, Apt 204, Seattle, WA 98144",2010 S Main St,Apt 204,Seattle,WA,53,98144,King,033,47.600249,-122.305619,Apartment,2,1.0,860.0,,,Active,2395,Standard,2023-01-21T00:00:00.000Z,,2023-01-22T02:29:19.235Z,2025-09-29T03:27:57.129Z,983,,,"{""2023-01-21"": {""event"": ""Rental Listing"", ""price"": 2395, ""listingType"": ""Standard"", ""listedDate"": ""2023-01-21T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 983}}",,,,,,,,,
"1811-S-Charles-St,-Unit-B,-Seattle,-WA-98144","1811 S Charles St, Unit B, Seattle, WA 98144",1811 S Charles St,Unit B,Seattle,WA,53,98144,King,033,47.594383,-122.308304,Apartment,2,1.0,621.0,,,Active,2300,Standard,2023-03-03T00:00:00.000Z,,2023-03-04T00:00:00.000Z,2025-09-29T03:27:57.127Z,942,,,"{""2023-03-03"": {""event"": ""Rental Listing"", ""price"": 2300, ""listingType"": ""Standard"", ""listedDate"": ""2023-03-03T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 942}}",,,,,,,,,
"11300-5th-Ave-NE,-Apt-6,-Seattle,-WA-98125","11300 5th Ave NE, Apt 6, Seattle, WA 98125",11300 5th Ave NE,Apt 6,Seattle,WA,53,98125,King,033,47.710884,-122.323006,Apartment,2,1.0,825.0,,,Active,2395,Standard,2023-07-01T00:00:00.000Z,,2023-07-02T00:00:00.000Z,2025-09-29T03:27:57.125Z,822,,,"{""2023-07-01"": {""event"": ""Rental Listing"", ""price"": 2395, ""listingType"": ""Standard"", ""listedDate"": ""2023-07-01T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 822}}",,,,,,,,,
"9090-Ravenna-Ave-NE,-Unit-202,-Seattle,-WA-98115","9090 Ravenna Ave NE, Unit 202, Seattle, WA 98115",9090 Ravenna Ave NE,Unit 202,Seattle,WA,53,98115,King,033,47.694729,-122.304276,Condo,2,1.0,790.0,,,Active,2295,Standard,2023-06-30T00:00:00.000Z,,2023-07-01T00:00:00.000Z,2025-09-29T03:27:57.124Z,823,,,"{""2023-06-30"": {""event"": ""Rental Listing"", ""price"": 2295, ""listingType"": ""Standard"", ""listedDate"": ""2023-06-30T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 823}}",,,,,,,,,
"4275-Whitman-Ave-N,-Seattle,-WA-98103","4275 Whitman Ave N, Seattle, WA 98103",4275 Whitman Ave N,,Seattle,WA,53,98103,King,033,47.659407,-122.345961,Condo,2,1.5,1250.0,,1901.0,Active,3800,Standard,2023-05-10T00:00:00.000Z,,2021-06-24T02:11:44.797Z,2025-09-29T03:27:57.123Z,874,,,"{""2023-05-10"": {""event"": ""Rental Listing"", ""price"": 3800, ""listingType"": ""Standard"", ""listedDate"": ""2023-05-10T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 874}}",,,,,,,,,
"5956-36th-Ave-S-Unit-D,-Seattle,-WA-98118","5956 36th Ave S Unit D, Seattle, WA 98118",5956 36th Ave S Unit D,,Seattle,WA,53,98118,King,033,47.548169,-122.287389,Townhouse,2,2.0,1160.0,,,Active,2800,Standard,2023-08-08T00:00:00.000Z,,2023-08-08T00:00:00.000Z,2025-09-29T03:27:57.121Z,784,,,"{""2023-08-08"": {""event"": ""Rental Listing"", ""price"": 2800, ""listingType"": ""Standard"", ""listedDate"": ""2023-08-08T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 784}}",,,,,,,,,
"1489-S-Columbian-Way,-Unit-1,-Seattle,-WA-98144","1489 S Columbian Way, Unit 1, Seattle, WA 98144",1489 S Columbian Way,Unit 1,Seattle,WA,53,98144,King,033,47.569794,-122.314018,Condo,2,1.0,,,,Active,2000,Standard,2023-08-16T00:00:00.000Z,,2023-08-17T00:00:00.000Z,2025-09-29T03:27:57.119Z,776,,,"{""2023-08-16"": {""event"": ""Rental Listing"", ""price"": 2000, ""listingType"": ""Standard"", ""listedDate"": ""2023-08-16T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 776}}",,,,,,,,,
"1340-4th-Ave,-Unit-5706,-Seattle,-WA-98101","1340 4th Ave, Unit 5706, Seattle, WA 98101",1340 4th Ave,Unit 5706,Seattle,WA,53,98101,King,033,47.60899,-122.335274,Condo,2,2.5,1605.0,,2021.0,Active,10995,Standard,2023-10-06T00:00:00.000Z,,2023-06-09T00:00:00.000Z,2025-09-29T03:27:57.118Z,725,NWMLS,2169157,"{""2023-10-06"": {""event"": ""Rental Listing"", ""price"": 10995, ""listingType"": ""Standard"", ""listedDate"": ""2023-10-06T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 725}}",,James Campbell,4254540470,james.campbell@cbrealty.com,https://www.theagencyre.com/agent/james-campbell,Coldwell Banker Bain of Bellevue,4254540470,newlead@leads.cbba.com,https://coldwellbankerbain.com/bellevue
"4424-Francis-Ave-N,-Seattle,-WA-98103","4424 Francis Ave N, Seattle, WA 98103",4424 Francis Ave N,,Seattle,WA,53,98103,King,033,47.661042,-122.353052,Single Family,2,1.0,1100.0,2910.0,1910.0,Active,2200,Standard,2024-01-04T00:00:00.000Z,,2020-02-14T20:28:14.613Z,2025-09-29T03:26:49.151Z,635,,,"{""2022-11-10"": {""event"": ""Rental Listing"", ""price"": 1300, ""listingType"": ""Standard"", ""listedDate"": ""2022-11-10T00:00:00.000Z"", ""removedDate"": ""2025-05-14T00:00:00.000Z"", ""daysOnMarket"": 916}, ""2024-01-04"": {""event"": ""Rental Listing"", ""price"": 2200, ""listingType"": ""Standard"", ""listedDate"": ""2024-01-04T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 635}}",,,,,,,,,
"2415-8th-Ave-N,-Apt-7,-Seattle,-WA-98109","2415 8th Ave N, Apt 7, Seattle, WA 98109",2415 8th Ave N,Apt 7,Seattle,WA,53,98109,King,033,47.639977,-122.34314,Apartment,2,1.0,770.0,,,Active,1950,Standard,2024-02-27T00:00:00.000Z,,2021-02-11T03:21:04.862Z,2025-09-29T03:26:49.148Z,581,,,"{""2024-02-27"": {""event"": ""Rental Listing"", ""price"": 1950, ""listingType"": ""Standard"", ""listedDate"": ""2024-02-27T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 581}}",,,,,,,,,
"208-Boylston-Ave-E,-Apt-3,-Seattle,-WA-98102","208 Boylston Ave E, Apt 3, Seattle, WA 98102",208 Boylston Ave E,Apt 3,Seattle,WA,53,98102,King,033,47.620146,-122.322826,Apartment,2,3.0,1300.0,,,Active,3400,Standard,2024-03-02T00:00:00.000Z,,2019-04-25T19:19:09.327Z,2025-09-29T03:26:49.147Z,577,,,"{""2024-03-02"": {""event"": ""Rental Listing"", ""price"": 3400, ""listingType"": ""Standard"", ""listedDate"": ""2024-03-02T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 577}}",,,,,,,,,
"8801-9th-Ave-SW,-Seattle,-WA-98106","8801 9th Ave SW, Seattle, WA 98106",8801 9th Ave SW,,Seattle,WA,53,98106,King,033,47.524401,-122.34714,Apartment,2,1.0,770.0,,1996.0,Active,2000,Standard,2024-04-15T00:00:00.000Z,,2019-11-07T07:40:29.058Z,2025-09-29T03:26:49.124Z,533,,,"{""2024-04-15"": {""event"": ""Rental Listing"", ""price"": 2000, ""listingType"": ""Standard"", ""listedDate"": ""2024-04-15T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 533}}",,,,,,,,,
"12360-35th-Ave-NE,-Seattle,-WA-98125","12360 35th Ave NE, Seattle, WA 98125",12360 35th Ave NE,,Seattle,WA,53,98125,King,033,47.719053,-122.290361,Apartment,2,1.0,800.0,,1971.0,Active,1675,Standard,2024-04-15T00:00:00.000Z,,2019-11-07T07:40:50.575Z,2025-09-29T03:26:49.123Z,533,,,"{""2024-04-15"": {""event"": ""Rental Listing"", ""price"": 1675, ""listingType"": ""Standard"", ""listedDate"": ""2024-04-15T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 533}}",,,,,,,,,
"1001-Taylor-Ave-N,-Seattle,-WA-98109","1001 Taylor Ave N, Seattle, WA 98109",1001 Taylor Ave N,,Seattle,WA,53,98109,King,033,47.628297,-122.34654,Apartment,2,2.0,1042.0,,1970.0,Active,3000,Standard,2024-04-15T00:00:00.000Z,,2019-08-24T21:12:42.591Z,2025-09-29T03:26:49.122Z,533,,,"{""2024-04-15"": {""event"": ""Rental Listing"", ""price"": 3000, ""listingType"": ""Standard"", ""listedDate"": ""2024-04-15T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 533}}",,,,,,,,,
"1413-Nw-64th-St,-Seattle,-WA-98107","1413 Nw 64th St, Seattle, WA 98107",1413 Nw 64th St,,Seattle,WA,53,98107,King,033,47.675048,-122.374286,Apartment,2,1.0,825.0,,,Active,1950,Standard,2024-05-07T00:00:00.000Z,,2019-11-07T07:35:32.218Z,2025-09-29T03:26:49.103Z,511,,,"{""2024-05-07"": {""event"": ""Rental Listing"", ""price"": 1950, ""listingType"": ""Standard"", ""listedDate"": ""2024-05-07T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 511}}",,,,,,,,,
"4640-22nd-Ave-NE,-Apt-12,-Seattle,-WA-98105","4640 22nd Ave NE, Apt 12, Seattle, WA 98105",4640 22nd Ave NE,Apt 12,Seattle,WA,53,98105,King,033,47.662922,-122.30378,Apartment,2,1.0,,,,Active,2050,Standard,2024-07-24T00:00:00.000Z,,2024-07-25T00:00:00.000Z,2025-09-29T03:26:49.092Z,433,,,"{""2024-07-24"": {""event"": ""Rental Listing"", ""price"": 2050, ""listingType"": ""Standard"", ""listedDate"": ""2024-07-24T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 433}}",,,,,,,,,
"710-Ne-42nd-St,-Seattle,-WA-98105","710 Ne 42nd St, Seattle, WA 98105",710 Ne 42nd St,,Seattle,WA,53,98105,King,033,47.657731,-122.320216,Apartment,2,1.0,800.0,,1985.0,Active,1995,Standard,2024-05-05T00:00:00.000Z,,2021-07-05T01:54:47.550Z,2025-09-29T03:26:49.087Z,513,,,"{""2024-05-05"": {""event"": ""Rental Listing"", ""price"": 1995, ""listingType"": ""Standard"", ""listedDate"": ""2024-05-05T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 513}}",,,,,,,,,
"1408-N-95th-St,-Unit-1408,-Seattle,-WA-98103","1408 N 95th St, Unit 1408, Seattle, WA 98103",1408 N 95th St,Unit 1408,Seattle,WA,53,98103,King,033,47.697912,-122.340418,Townhouse,2,2.5,1130.0,,,Active,2799,Standard,2024-06-12T00:00:00.000Z,,2025-08-08T00:00:00.000Z,2025-09-29T03:26:49.077Z,475,,,"{""2024-06-12"": {""event"": ""Rental Listing"", ""price"": 2799, ""listingType"": ""Standard"", ""listedDate"": ""2024-06-12T00:00:00.000Z"", ""removedDate"": null, ""daysOnMarket"": 475}}",,,,,,,,,
